26,1,Wet,31.2
26,2,Wet,32.4
27,1,Wet,306.7
27,2,Wet,321
27,3,Wet,397.9
27,4,Wet,779.9
27,5,Wet,491.6
27,6,Wet,708.6
27,7,Wet,232.3
28,1,Wet,351.5
28,2,Wet,387.7
28,3,Wet,512.3
28,4,Wet,552.1
28,5,Wet,430.4
28,6,Wet,586.4
28,7,Wet,428.6
29,1,Wet,51.7
29,2,Wet,51.7
29,3,Wet,51.7
29,4,Wet,66.8
29,5,Wet,66.8
29,6,Wet,66.8
29,7,Wet,51.7
30,1,Wet,41.5
30,2,Wet,45.9
30,5,Wet,45.9
30,8,Wet,45.9
31,1,Wet,41.5
31,2,Wet,41.5
31,6,Wet,122.6
32,1,Wet,41.5
32,2,Wet,94.9
32,3,Wet,100.6
32,5,Wet,100.6
32,9,Wet,79.1
33,1,Wet,18
33,2,Wet,35.9
33,7,Wet,60.5
33,10,Wet,35.9
34,1,Wet,18
34,2,Wet,141.6
34,3,Wet,175.4
34,4,Wet,276.8
34,5,Wet,332.4
34,6,Wet,516.9
34,7,Wet,182.7
35,1,Wet,18
35,2,Wet,24.1
35,3,Wet,83.8
35,4,Wet,177.3
35,5,Wet,178.8
35,6,Wet,340
35,7,Wet,145.5
36,1,Wet,36
36,2,Wet,40.3
36,4,Wet,40.3
37,1,Wet,79.1
37,2,Wet,79.1
37,3,Wet,100.6
37,4,Wet,100.6
37,5,Wet,100.6
37,6,Wet,122.6
38,1,Wet,41.5
38,2,Wet,45.9
39,1,Wet,41.5
39,2,Wet,45.9
39,5,Wet,45.9
39,8,Wet,45.9
40,1,Wet,41.5
40,2,Wet,45.9
40,5,Wet,45.9
40,8,Wet,45.9
41,1,Wet,84.8
41,2,Wet,94.9
41,3,Wet,100.6
41,4,Wet,100.6
41,5,Wet,100.6
41,8,Wet,100.6
42,1,Wet,77.3
42,2,Wet,94.9
42,3,Wet,100.6
42,4,Wet,100.6
42,5,Wet,100.6
42,8,Wet,100.6
43,2,Wet,94.9
43,3,Wet,98
43,4,Wet,94.9
43,5,Wet,45.9
43,6,Wet,45.9
44,1,Wet,41.5
44,2,Wet,79.1
44,4,Wet,79.1
44,6,Wet,100.6
45,1,Wet,41.5
45,3,Wet,100.6
45,5,Wet,100.6
45,8,Wet,100.6
46,1,Wet,41.5
46,2,Wet,41.5
46,3,Wet,41.5
46,4,Wet,45.9
46,5,Wet,45.9
46,8,Wet,45.9
